sys_name	syn	std_name
YLL063C	YLL063C	AYT1
YLL064C	PAU18	PAU18
YLR001C	YLR001C	NA
YLR002C	NOC3	NOC3
YLR002C	YLR002C	NOC3
YLR003C	CMS1	CMS1
YLR003C	YLR003C	CMS1
YLR004C	THI73	THI73
YLR004C	YLR004C	THI73
YLR005W	SSL1	SSL1
YLR005W	YLR005W	SSL1
YLR006C	SSK1	SSK1
YLR006C	YLR006C	SSK1
YLR007W	NSE1	NSE1
YLR007W	YLR007W	NSE1
YLR008C	PAM18	PAM18
YLR008C	YLR008C	PAM18
YLR009W	RLP24	RLP24
YLR009W	YLR009W	RLP24
YLR010C	TEN1	TEN1
YLR010C	YLR010C	TEN1
YLR011W	LOT6	LOT6
YLR011W	YLR011W	LOT6
YLR012C	YLR012C	NA
YLR013W	GAT3	GAT3
YLR013W	YLR013W	GAT3
YLR014C	PPR1	PPR1
YLR014C	YLR014C	PPR1
YLR015W	BRE2	BRE2
YLR015W	YLR015W	BRE2
YLR016C	PML1	PML1
YLR016C	YLR016C	PML1
YLR017W	MEU1	MEU1
YLR017W	YLR017W	MEU1
YLR018C	POM34	POM34
YLR018C	YLR018C	POM34
YLR019W	PSR2	PSR2
YLR019W	YLR019W	PSR2
YLR020C	YEH2	YEH2
YLR020C	YLR020C	YEH2
YLR021W	IRC25	IRC25
YLR021W	YLR021W	IRC25
YLR022C	SDO1	SDO1
YLR022C	YLR022C	SDO1
YLR023C	IZH3	IZH3
YLR023C	YLR023C	IZH3
YLR024C	UBR2	UBR2
YLR024C	YLR024C	UBR2
YLR025W	SNF7	SNF7
YLR025W	YLR025W	SNF7
YLR026C	SED5	SED5
YLR026C	YLR026C	SED5
YLR027C	AAT2	AAT2
YLR027C	YLR027C	AAT2
YLR028C	ADE16	ADE16
YLR028C	YLR028C	ADE16
YLR029C	RPL15A	RPL15A
YLR029C	YLR029C	RPL15A
YLR030W	YLR030W	NA
YLR031W	YLR031W	NA
YLR032W	RAD5	RAD5
YLR032W	YLR032W	RAD5
YLR033W	RSC58	RSC58
YLR033W	YLR033W	RSC58
YLR034C	SMF3	SMF3
YLR034C	YLR034C	SMF3
YLR035C	MLH2	MLH2
YLR035C	YLR035C	MLH2
YLR036C	YLR036C	NA
YLR037C	PAU23	PAU23
YLR037C	YLR037C	PAU23
YLR038C	COX12	COX12
YLR038C	YLR038C	COX12
YLR039C	RIC1	RIC1
YLR039C	YLR039C	RIC1
YLR040C	AFB1	AFB1
YLR040C	YLR040C	AFB1
YLR041W	YLR041W	NA
YLR042C	NFG1	NFG1
YLR042C	YLR042C	NFG1
YLR043C	TRX1	TRX1
YLR043C	YLR043C	TRX1
YLR044C	PDC1	PDC1
YLR044C	YLR044C	PDC1
YLR045C	STU2	STU2
YLR045C	YLR045C	STU2
YLR046C	YLR046C	NA
YLR047C	FRE8	FRE8
YLR047C	YLR047C	FRE8
YLR048W	RPS0B	RPS0B
YLR048W	YLR048W	RPS0B
YLR049C	MLO50	MLO50
YLR049C	YLR049C	MLO50
YLR050C	EMA19	EMA19
YLR050C	YLR050C	EMA19
YLR051C	FCF2	FCF2
YLR051C	YLR051C	FCF2
YLR052W	IES3	IES3
YLR052W	YLR052W	IES3
YLR053C	NRS1	NRS1
YLR053C	YLR053C	NRS1
YLR054C	OSW2	OSW2
YLR054C	YLR054C	OSW2
YLR055C	SPT8	SPT8
YLR055C	YLR055C	SPT8
YLR056W	ERG3	ERG3
YLR056W	YLR056W	ERG3
YLR057W	MNL2	MNL2
YLR057W	YLR057W	MNL2
YLR058C	SHM2	SHM2
YLR058C	YLR058C	SHM2
YLR059C	REX2	REX2
YLR059C	YLR059C	REX2
YLR060W	FRS1	FRS1
YLR060W	YLR060W	FRS1
YLR061W	RPL22A	RPL22A
YLR061W	YLR061W	RPL22A
YLR062C	BUD28	BUD28
YLR062C	YLR062C	BUD28
YLR063W	BMT6	BMT6
YLR063W	YLR063W	BMT6
YLR064W	PER33	PER33
YLR064W	YLR064W	PER33
YLR065C	SND2	SND2
YLR065C	YLR065C	SND2
YLR066W	SPC3	SPC3
YLR066W	YLR066W	SPC3
YLR067C	PET309	PET309
YLR067C	YLR067C	PET309
YLR068W	FYV7	FYV7
YLR068W	YLR068W	FYV7
YLR069C	MEF1	MEF1
YLR069C	YLR069C	MEF1
YLR070C	XYL2	XYL2
YLR070C	YLR070C	XYL2
YLR071C	RGR1	RGR1
YLR071C	YLR071C	RGR1
YLR072W	LAM6	LAM6
YLR072W	YLR072W	LAM6
YLR073C	RFU1	RFU1
YLR073C	YLR073C	RFU1
YLR074C	BUD20	BUD20
YLR074C	YLR074C	BUD20
YLR075W	RPL10	RPL10
YLR075W	YLR075W	RPL10
YLR076C	YLR076C	NA
YLR077W	FMP25	FMP25
YLR077W	YLR077W	FMP25
YLR078C	BOS1	BOS1
YLR078C	YLR078C	BOS1
YLR079W	SIC1	SIC1
YLR079W	YLR079W	SIC1
YLR080W	EMP46	EMP46
YLR080W	YLR080W	EMP46
YLR081W	GAL2	GAL2
YLR081W	YLR081W	GAL2
YLR082C	SRL2	SRL2
YLR082C	YLR082C	SRL2
YLR083C	EMP70	EMP70
YLR083C	YLR083C	EMP70
YLR084C	RAX2	RAX2
YLR084C	YLR084C	RAX2
YLR085C	ARP6	ARP6
YLR085C	YLR085C	ARP6
YLR086W	SMC4	SMC4
YLR086W	YLR086W	SMC4
YLR087C	CSF1	CSF1
YLR087C	YLR087C	CSF1
YLR088W	GAA1	GAA1
YLR088W	YLR088W	GAA1
YLR089C	ALT1	ALT1
YLR089C	YLR089C	ALT1
YLR090W	XDJ1	XDJ1
YLR090W	YLR090W	XDJ1
YLR091W	GEP5	GEP5
YLR091W	YLR091W	GEP5
YLR092W	SUL2	SUL2
YLR092W	YLR092W	SUL2
YLR093C	NYV1	NYV1
YLR093C	YLR093C	NYV1
YLR094C	GIS3	GIS3
YLR094C	YLR094C	GIS3
YLR095C	IOC2	IOC2
YLR095C	YLR095C	IOC2
YLR096W	KIN2	KIN2
YLR096W	YLR096W	KIN2
YLR097C	HRT3	HRT3
YLR097C	YLR097C	HRT3
YLR098C	CHA4	CHA4
YLR098C	YLR098C	CHA4
YLR099C	ICT1	ICT1
YLR099C	YLR099C	ICT1
YLR100W	ERG27	ERG27
YLR100W	YLR100W	ERG27
YLR101C	YLR101C	NA
YLR102C	APC9	APC9
YLR102C	YLR102C	APC9
YLR103C	CDC45	CDC45
YLR103C	YLR103C	CDC45
YLR104W	LCL2	LCL2
YLR104W	YLR104W	LCL2
YLR105C	SEN2	SEN2
YLR105C	YLR105C	SEN2
YLR106C	REA1	REA1
YLR106C	YLR106C	REA1
YLR107W	REX3	REX3
YLR107W	YLR107W	REX3
YLR108C	YLR108C	NA
YLR109W	AHP1	AHP1
YLR109W	YLR109W	AHP1
YLR110C	CCW12	CCW12
YLR110C	YLR110C	CCW12
YLR111W	YLR111W	NA
YLR112W	YLR112W	NA
YLR113W	HOG1	HOG1
YLR113W	YLR113W	HOG1
YLR114C	AVL9	AVL9
YLR114C	YLR114C	AVL9
YLR115W	CFT2	CFT2
YLR115W	YLR115W	CFT2
YLR116W	MSL5	MSL5
YLR116W	YLR116W	MSL5
YLR117C	CLF1	CLF1
YLR117C	YLR117C	CLF1
YLR118C	TML25	TML25
YLR118C	YLR118C	TML25
YLR119W	SRN2	SRN2
YLR119W	YLR119W	SRN2
YLR120C	YLR120C	YPS1
YLR120C	YPS1	YPS1
YLR121C	YLR121C	YPS3
YLR121C	YPS3	YPS3
YLR122C	YLR122C	NA
YLR123C	YLR123C	NA
YLR124W	YLR124W	NA
YLR125W	YLR125W	NA
YLR126C	YLR126C	NA
YLR127C	APC2	APC2
YLR127C	YLR127C	APC2
YLR128W	DCN1	DCN1
YLR128W	YLR128W	DCN1
YLR129W	DIP2	DIP2
YLR129W	YLR129W	DIP2
YLR130C	YLR130C	ZRT2
YLR130C	ZRT2	ZRT2
YLR131C	ACE2	ACE2
YLR131C	YLR131C	ACE2
YLR132C	USB1	USB1
YLR132C	YLR132C	USB1
YLR133W	CKI1	CKI1
YLR133W	YLR133W	CKI1
YLR134W	PDC5	PDC5
YLR134W	YLR134W	PDC5
YLR135W	SLX4	SLX4
YLR135W	YLR135W	SLX4
YLR136C	TIS11	TIS11
YLR136C	YLR136C	TIS11
YLR137W	RKM5	RKM5
YLR137W	YLR137W	RKM5
YLR138W	NHA1	NHA1
YLR138W	YLR138W	NHA1
YLR139C	SLS1	SLS1
YLR139C	YLR139C	SLS1
YLR140W	YLR140W	NA
YLR141W	RRN5	RRN5
YLR141W	YLR141W	RRN5
YLR142W	PUT1	PUT1
YLR142W	YLR142W	PUT1
YLR143W	DPH6	DPH6
YLR143W	YLR143W	DPH6
YLR144C	ACF2	ACF2
YLR144C	YLR144C	ACF2
YLR145W	RMP1	RMP1
YLR145W	YLR145W	RMP1
YLR146C	SPE4	SPE4
YLR146C	YLR146C	SPE4
YLR147C	SMD3	SMD3
YLR147C	YLR147C	SMD3
YLR148W	PEP3	PEP3
YLR148W	YLR148W	PEP3
YLR149C	GID11	GID11
YLR149C	YLR149C	GID11
YLR150W	STM1	STM1
YLR150W	YLR150W	STM1
YLR151C	PCD1	PCD1
YLR151C	YLR151C	PCD1
YLR152C	YLR152C	NA
YLR153C	ACS2	ACS2
YLR153C	YLR153C	ACS2
YLR154C	RNH203	RNH203
YLR154C	YLR154C	RNH203
YLR155C	ASP3-1	ASP3-1
YLR157C	ASP3-2	ASP3-2
YLR158C	ASP3-3	ASP3-3
YLR160C	ASP3-4	ASP3-4
YLR163C	MAS1	MAS1
YLR163C	YLR163C	MAS1
YLR164W	SHH4	SHH4
YLR164W	YLR164W	SHH4
YLR165C	PUS5	PUS5
YLR165C	YLR165C	PUS5
YLR166C	SEC10	SEC10
YLR166C	YLR166C	SEC10
YLR167W	RPS31	RPS31
YLR167W	YLR167W	RPS31
YLR168C	UPS2	UPS2
YLR168C	YLR168C	UPS2
YLR169W	YLR169W	NA
YLR170C	APS1	APS1
YLR170C	YLR170C	APS1
YLR171W	YLR171W	NA
YLR172C	DPH5	DPH5
YLR172C	YLR172C	DPH5
YLR173W	TAG1	TAG1
YLR173W	YLR173W	TAG1
YLR174W	IDP2	IDP2
YLR174W	YLR174W	IDP2
YLR175W	CBF5	CBF5
YLR175W	YLR175W	CBF5
YLR176C	RFX1	RFX1
YLR176C	YLR176C	RFX1
YLR177W	YLR177W	NA
YLR178C	TFS1	TFS1
YLR178C	YLR178C	TFS1
YLR179C	YLR179C	NA
YLR180W	SAM1	SAM1
YLR180W	YLR180W	SAM1
YLR181C	VTA1	VTA1
YLR181C	YLR181C	VTA1
YLR182W	SWI6	SWI6
YLR182W	YLR182W	SWI6
YLR183C	TOS4	TOS4
YLR183C	YLR183C	TOS4
YLR184W	YLR184W	NA
YLR185W	RPL37A	RPL37A
YLR185W	YLR185W	RPL37A
YLR186W	EMG1	EMG1
YLR186W	YLR186W	EMG1
YLR187W	SKG3	SKG3
YLR187W	YLR187W	SKG3
YLR188W	MDL1	MDL1
YLR188W	YLR188W	MDL1
YLR189C	ATG26	ATG26
YLR189C	YLR189C	ATG26
YLR190W	MMR1	MMR1
YLR190W	YLR190W	MMR1
YLR191W	PEX13	PEX13
YLR191W	YLR191W	PEX13
YLR192C	HCR1	HCR1
YLR192C	YLR192C	HCR1
YLR193C	UPS1	UPS1
YLR193C	YLR193C	UPS1
YLR194C	NCW2	NCW2
YLR194C	YLR194C	NCW2
YLR195C	NMT1	NMT1
YLR195C	YLR195C	NMT1
YLR196W	PWP1	PWP1
YLR196W	YLR196W	PWP1
YLR197W	NOP56	NOP56
YLR197W	YLR197W	NOP56
YLR198C	YLR198C	NA
YLR199C	PBA1	PBA1
YLR199C	YLR199C	PBA1
YLR200W	YKE2	YKE2
YLR200W	YLR200W	YKE2
YLR201C	COQ9	COQ9
YLR201C	YLR201C	COQ9
YLR202C	YLR202C	NA
YLR203C	MSS51	MSS51
YLR203C	YLR203C	MSS51
YLR204W	QRI5	QRI5
YLR204W	YLR204W	QRI5
YLR205C	HMX1	HMX1
YLR205C	YLR205C	HMX1
YLR206W	ENT2	ENT2
YLR206W	YLR206W	ENT2
YLR207W	HRD3	HRD3
YLR207W	YLR207W	HRD3
YLR208W	SEC13	SEC13
YLR208W	YLR208W	SEC13
YLR209C	PNP1	PNP1
YLR209C	YLR209C	PNP1
YLR210W	CLB4	CLB4
YLR210W	YLR210W	CLB4
YLR211C	ATG38	ATG38
YLR211C	YLR211C	ATG38
YLR212C	TUB4	TUB4
YLR212C	YLR212C	TUB4
YLR213C	CRR1	CRR1
YLR213C	YLR213C	CRR1
YLR214W	FRE1	FRE1
YLR214W	YLR214W	FRE1
YLR215C	CDC123	CDC123
YLR215C	YLR215C	CDC123
YLR216C	CPR6	CPR6
YLR216C	YLR216C	CPR6
YLR217W	YLR217W	NA
YLR218C	COA4	COA4
YLR218C	YLR218C	COA4
YLR219W	MSC3	MSC3
YLR219W	YLR219W	MSC3
YLR220W	CCC1	CCC1
YLR220W	YLR220W	CCC1
YLR221C	RSA3	RSA3
YLR221C	YLR221C	RSA3
YLR222C	UTP13	UTP13
YLR222C	YLR222C	UTP13
YLR223C	IFH1	IFH1
YLR223C	YLR223C	IFH1
YLR224W	UCC1	UCC1
YLR224W	YLR224W	UCC1
YLR225C	YLR225C	NA
YLR226W	BUR2	BUR2
YLR226W	YLR226W	BUR2
YLR227C	ADY4	ADY4
YLR227C	YLR227C	ADY4
YLR228C	ECM22	ECM22
YLR228C	YLR228C	ECM22
YLR229C	CDC42	CDC42
YLR229C	YLR229C	CDC42
YLR230W	YLR230W	NA
YLR231C	BNA5	BNA5
YLR231C	YLR231C	BNA5
YLR232W	YLR232W	NA
YLR233C	EST1	EST1
YLR233C	YLR233C	EST1
YLR234W	TOP3	TOP3
YLR234W	YLR234W	TOP3
YLR235C	YLR235C	NA
YLR236C	YLR236C	NA
YLR237W	THI7	THI7
YLR237W	YLR237W	THI7
YLR238W	FAR10	FAR10
YLR238W	YLR238W	FAR10
YLR239C	LIP2	LIP2
YLR239C	YLR239C	LIP2
YLR240W	VPS34	VPS34
YLR240W	YLR240W	VPS34
YLR241W	CSC1	CSC1
YLR241W	YLR241W	CSC1
YLR242C	ARV1	ARV1
YLR242C	YLR242C	ARV1
YLR243W	GPN3	GPN3
YLR243W	YLR243W	GPN3
YLR244C	MAP1	MAP1
YLR244C	YLR244C	MAP1
YLR245C	CDD1	CDD1
YLR246W	ERF2	ERF2
YLR246W	YLR246W	ERF2
YLR247C	IRC20	IRC20
YLR247C	YLR247C	IRC20
YLR248W	RCK2	RCK2
YLR248W	YLR248W	RCK2
YLR249W	YEF3	YEF3
YLR249W	YLR249W	YEF3
YLR250W	SSP120	SSP120
YLR250W	YLR250W	SSP120
YLR251W	SYM1	SYM1
YLR251W	YLR251W	SYM1
YLR252W	YLR252W	NA
YLR253W	CQD2	CQD2
YLR253W	YLR253W	CQD2
YLR254C	NDL1	NDL1
YLR254C	YLR254C	NDL1
YLR255C	YLR255C	NA
YLR256W	HAP1	HAP1
YLR257W	YLR257W	NA
YLR258W	GSY2	GSY2
YLR258W	YLR258W	GSY2
YLR259C	HSP60	HSP60
YLR259C	YLR259C	HSP60
YLR260W	LCB5	LCB5
YLR260W	YLR260W	LCB5
YLR261C	VPS63	VPS63
YLR261C	YLR261C	VPS63
YLR262C	YLR262C	YPT6
YLR262C	YPT6	YPT6
YLR263W	RED1	RED1
YLR263W	YLR263W	RED1
YLR264W	RPS28B	RPS28B
YLR264W	YLR264W	RPS28B
YLR265C	NEJ1	NEJ1
YLR265C	YLR265C	NEJ1
YLR266C	PDR8	PDR8
YLR266C	YLR266C	PDR8
YLR267W	BOP2	BOP2
YLR267W	YLR267W	BOP2
YLR268W	SEC22	SEC22
YLR268W	YLR268W	SEC22
YLR269C	YLR269C	NA
YLR270W	DCS1	DCS1
YLR270W	YLR270W	DCS1
YLR271W	CMG1	CMG1
YLR271W	YLR271W	CMG1
YLR272C	YCS4	YCS4
YLR272C	YLR272C	YCS4
YLR273C	PIG1	PIG1
YLR273C	YLR273C	PIG1
YLR274W	MCM5	MCM5
YLR274W	YLR274W	MCM5
YLR275W	SMD2	SMD2
YLR275W	YLR275W	SMD2
YLR276C	DBP9	DBP9
YLR276C	YLR276C	DBP9
YLR277C	YLR277C	YSH1
YLR277C	YSH1	YSH1
YLR278C	YLR278C	NA
YLR279W	YLR279W	NA
YLR280C	YLR280C	NA
YLR281C	RSO55	RSO55
YLR281C	YLR281C	RSO55
YLR282C	YLR282C	NA
YLR283W	PUT7	PUT7
YLR283W	YLR283W	PUT7
YLR284C	ECI1	ECI1
YLR284C	YLR284C	ECI1
YLR285W	NNT1	NNT1
YLR285W	YLR285W	NNT1
YLR286C	CTS1	CTS1
YLR286C	YLR286C	CTS1
YLR287C	YLR287C	NA
YLR287C-A	RPS30A	RPS30A
YLR287C-A	YLR287C-A	RPS30A
YLR288C	MEC3	MEC3
YLR288C	YLR288C	MEC3
YLR289W	GUF1	GUF1
YLR289W	YLR289W	GUF1
YLR290C	COQ11	COQ11
YLR290C	YLR290C	COQ11
YLR291C	GCD7	GCD7
YLR291C	YLR291C	GCD7
YLR292C	SEC72	SEC72
YLR292C	YLR292C	SEC72
YLR293C	GSP1	GSP1
YLR293C	YLR293C	GSP1
YLR294C	YLR294C	NA
YLR295C	ATP14	ATP14
YLR295C	YLR295C	ATP14
YLR296W	YLR296W	NA
YLR297W	YLR297W	NA
YLR298C	YHC1	YHC1
YLR298C	YLR298C	YHC1
YLR299W	ECM38	ECM38
YLR299W	YLR299W	ECM38
YLR300W	EXG1	EXG1
YLR300W	YLR300W	EXG1
YLR301W	HRI1	HRI1
YLR303W	MET17	MET17
YLR303W	YLR303W	MET17
YLR304C	ACO1	ACO1
YLR304C	YLR304C	ACO1
YLR305C	STT4	STT4
YLR305C	YLR305C	STT4
YLR306W	UBC12	UBC12
YLR306W	YLR306W	UBC12
YLR307W	CDA1	CDA1
YLR307W	YLR307W	CDA1
YLR308W	CDA2	CDA2
YLR308W	YLR308W	CDA2
YLR309C	IMH1	IMH1
YLR309C	YLR309C	IMH1
YLR310C	CDC25	CDC25
YLR310C	YLR310C	CDC25
YLR311C	YLR311C	NA
YLR312C	ATG39	ATG39
YLR312C	YLR312C	ATG39
YLR312W-A	MRPL15	MRPL15
YLR312W-A	YLR312W-A	MRPL15
YLR313C	SPH1	SPH1
YLR313C	YLR313C	SPH1
YLR314C	CDC3	CDC3
YLR314C	YLR314C	CDC3
YLR315W	NKP2	NKP2
YLR315W	YLR315W	NKP2
YLR316C	TAD3	TAD3
YLR316C	YLR316C	TAD3
YLR317W	YLR317W	NA
YLR318W	EST2	EST2
YLR318W	YLR318W	EST2
YLR319C	BUD6	BUD6
YLR319C	YLR319C	BUD6
YLR320W	MMS22	MMS22
YLR320W	YLR320W	MMS22
YLR321C	SFH1	SFH1
YLR321C	YLR321C	SFH1
YLR322W	VPS65	VPS65
YLR322W	YLR322W	VPS65
YLR323C	CWC24	CWC24
YLR323C	YLR323C	CWC24
YLR324W	PEX30	PEX30
YLR324W	YLR324W	PEX30
YLR325C	RPL38	RPL38
YLR325C	YLR325C	RPL38
YLR326W	YLR326W	NA
YLR327C	TMA10	TMA10
YLR327C	YLR327C	TMA10
YLR328W	NMA1	NMA1
YLR328W	YLR328W	NMA1
YLR329W	REC102	REC102
YLR329W	YLR329W	REC102
YLR330W	CHS5	CHS5
YLR330W	YLR330W	CHS5
YLR331C	JIP3	JIP3
YLR331C	YLR331C	JIP3
YLR332W	MID2	MID2
YLR332W	YLR332W	MID2
YLR333C	RPS25B	RPS25B
YLR333C	YLR333C	RPS25B
YLR334C	YLR334C	NA
YLR335W	NUP2	NUP2
YLR335W	YLR335W	NUP2
YLR336C	SGD1	SGD1
YLR336C	YLR336C	SGD1
YLR337C	VRP1	VRP1
YLR337C	YLR337C	VRP1
YLR338W	OPI9	OPI9
YLR338W	YLR338W	OPI9
YLR339C	YLR339C	NA
YLR340W	RPP0	RPP0
YLR340W	YLR340W	RPP0
YLR341W	SPO77	SPO77
YLR341W	YLR341W	SPO77
YLR342W	FKS1	FKS1
YLR342W	YLR342W	FKS1
YLR343W	GAS2	GAS2
YLR343W	YLR343W	GAS2
YLR344W	RPL26A	RPL26A
YLR344W	YLR344W	RPL26A
YLR345W	YLR345W	NA
YLR346C	CIS1	CIS1
YLR346C	YLR346C	CIS1
YLR347C	KAP95	KAP95
YLR347C	YLR347C	KAP95
YLR348C	DIC1	DIC1
YLR348C	YLR348C	DIC1
YLR349W	YLR349W	NA
YLR350W	ORM2	ORM2
YLR350W	YLR350W	ORM2
YLR351C	NIT3	NIT3
YLR351C	YLR351C	NIT3
YLR352W	LUG1	LUG1
YLR352W	YLR352W	LUG1
YLR353W	BUD8	BUD8
YLR353W	YLR353W	BUD8
YLR354C	TAL1	TAL1
YLR354C	YLR354C	TAL1
YLR355C	ILV5	ILV5
YLR355C	YLR355C	ILV5
YLR356W	ATG33	ATG33
YLR356W	YLR356W	ATG33
YLR357W	RSC2	RSC2
YLR357W	YLR357W	RSC2
YLR358C	YLR358C	NA
YLR359W	ADE13	ADE13
YLR359W	YLR359W	ADE13
YLR360W	VPS38	VPS38
YLR360W	YLR360W	VPS38
YLR361C	DCR2	DCR2
YLR361C	YLR361C	DCR2
YLR362W	STE11	STE11
YLR362W	YLR362W	STE11
YLR363C	NMD4	NMD4
YLR363C	YLR363C	NMD4
YLR364W	GRX8	GRX8
YLR364W	YLR364W	GRX8
YLR365W	YLR365W	NA
YLR366W	YLR366W	NA
YLR367W	RPS22B	RPS22B
YLR367W	YLR367W	RPS22B
YLR368W	MDM30	MDM30
YLR368W	YLR368W	MDM30
YLR369W	SSQ1	SSQ1
YLR369W	YLR369W	SSQ1
YLR370C	ARC18	ARC18
YLR370C	YLR370C	ARC18
YLR371W	ROM2	ROM2
YLR371W	YLR371W	ROM2
YLR372W	ELO3	ELO3
YLR372W	YLR372W	ELO3
YLR373C	VID22	VID22
YLR373C	YLR373C	VID22
YLR374C	YLR374C	NA
YLR375W	STP3	STP3
YLR375W	YLR375W	STP3
YLR376C	PSY3	PSY3
YLR376C	YLR376C	PSY3
YLR377C	FBP1	FBP1
YLR377C	YLR377C	FBP1
YLR378C	SEC61	SEC61
YLR378C	YLR378C	SEC61
YLR379W	YLR379W	NA
YLR380W	CSR1	CSR1
YLR380W	YLR380W	CSR1
YLR381W	CTF3	CTF3
YLR381W	YLR381W	CTF3
YLR382C	NAM2	NAM2
YLR382C	YLR382C	NAM2
YLR383W	SMC6	SMC6
YLR383W	YLR383W	SMC6
YLR384C	IKI3	IKI3
YLR384C	YLR384C	IKI3
YLR385C	SWC7	SWC7
YLR385C	YLR385C	SWC7
YLR386W	VAC14	VAC14
YLR386W	YLR386W	VAC14
YLR387C	REH1	REH1
YLR387C	YLR387C	REH1
YLR388W	RPS29A	RPS29A
YLR388W	YLR388W	RPS29A
YLR389C	STE23	STE23
YLR389C	YLR389C	STE23
YLR390W	ECM19	ECM19
YLR390W	YLR390W	ECM19
YLR392C	ART10	ART10
YLR392C	YLR392C	ART10
YLR393W	ATP10	ATP10
YLR393W	YLR393W	ATP10
YLR394W	CST9	CST9
YLR394W	YLR394W	CST9
YLR395C	COX8	COX8
YLR395C	YLR395C	COX8
YLR396C	VPS33	VPS33
YLR396C	YLR396C	VPS33
YLR397C	AFG2	AFG2
YLR397C	YLR397C	AFG2
YLR398C	SKI2	SKI2
YLR398C	YLR398C	SKI2
YLR399C	BDF1	BDF1
YLR399C	YLR399C	BDF1
YLR400W	YLR400W	NA
YLR401C	DUS3	DUS3
YLR401C	YLR401C	DUS3
YLR402W	YLR402W	NA
YLR403W	SFP1	SFP1
YLR403W	YLR403W	SFP1
YLR404W	SEI1	SEI1
YLR404W	YLR404W	SEI1
YLR405W	DUS4	DUS4
YLR405W	YLR405W	DUS4
YLR406C	RPL31B	RPL31B
YLR406C	YLR406C	RPL31B
YLR407W	YLR407W	NA
YLR408C	BLS1	BLS1
YLR408C	YLR408C	BLS1
YLR409C	UTP21	UTP21
YLR409C	YLR409C	UTP21
YLR410W	VIP1	VIP1
YLR410W	YLR410W	VIP1
YLR411W	CTR3	CTR3
YLR412W	BER1	BER1
YLR412W	YLR412W	BER1
YLR413W	INA1	INA1
YLR413W	YLR413W	INA1
YLR414C	PUN1	PUN1
YLR414C	YLR414C	PUN1
YLR415C	YLR415C	NA
YLR416C	YLR416C	NA
YLR417W	VPS36	VPS36
YLR417W	YLR417W	VPS36
YLR418C	CDC73	CDC73
YLR418C	YLR418C	CDC73
YLR419W	YLR419W	NA
YLR420W	URA4	URA4
YLR420W	YLR420W	URA4
YLR421C	RPN13	RPN13
YLR421C	YLR421C	RPN13
YLR422W	DCK1	DCK1
YLR422W	YLR422W	DCK1
YLR423C	ATG17	ATG17
YLR423C	YLR423C	ATG17
YLR424W	SPP382	SPP382
YLR424W	YLR424W	SPP382
YLR425W	TUS1	TUS1
YLR425W	YLR425W	TUS1
YLR426W	TDA5	TDA5
YLR426W	YLR426W	TDA5
YLR427W	MAG2	MAG2
YLR427W	YLR427W	MAG2
YLR428C	YLR428C	NA
YLR429W	CRN1	CRN1
YLR429W	YLR429W	CRN1
YLR430W	SEN1	SEN1
YLR430W	YLR430W	SEN1
YLR431C	ATG23	ATG23
YLR431C	YLR431C	ATG23
YLR432W	IMD3	IMD3
YLR432W	YLR432W	IMD3
YLR433C	CNA1	CNA1
YLR433C	YLR433C	CNA1
YLR434C	YLR434C	NA
YLR435W	TSR2	TSR2
YLR435W	YLR435W	TSR2
YLR436C	ECM30	ECM30
YLR436C	YLR436C	ECM30
YLR437C	DIF1	DIF1
YLR437C	YLR437C	DIF1
YLR438W	CAR2	CAR2
YLR438W	YLR438W	CAR2
YLR439W	MRPL4	MRPL4
YLR439W	YLR439W	MRPL4
YLR440C	SEC39	SEC39
YLR440C	YLR440C	SEC39
YLR441C	RPS1A	RPS1A
YLR441C	YLR441C	RPS1A
YLR442C	SIR3	SIR3
YLR442C	YLR442C	SIR3
YLR443W	ECM7	ECM7
YLR443W	YLR443W	ECM7
YLR444C	YLR444C	NA
YLR445W	GMC2	GMC2
YLR445W	YLR445W	GMC2
YLR446W	YLR446W	NGK1
YLR447C	VMA6	VMA6
YLR447C	YLR447C	VMA6
YLR448W	RPL6B	RPL6B
YLR448W	YLR448W	RPL6B
YLR449W	FPR4	FPR4
YLR449W	YLR449W	FPR4
YLR450W	HMG2	HMG2
YLR450W	YLR450W	HMG2
YLR451W	LEU3	LEU3
YLR451W	YLR451W	LEU3
YLR452C	SST2	SST2
YLR452C	YLR452C	SST2
YLR453C	RIF2	RIF2
YLR453C	YLR453C	RIF2
YLR454W	FMP27	FMP27
YLR454W	YLR454W	FMP27
YLR455W	PDP3	PDP3
YLR455W	YLR455W	PDP3
YLR456W	YLR456W	NA
YLR457C	NBP1	NBP1
YLR457C	YLR457C	NBP1
YLR458W	YLR458W	NA
YLR459W	GAB1	GAB1
YLR459W	YLR459W	GAB1
YLR460C	YLR460C	NA
YLR461W	PAU4	PAU4
YLR461W	YLR461W	PAU4
YLR465C	BSC3	BSC3
YLR466W	YRF1-4	YRF1-4
YLR467W	YRF1-5	YRF1-5
YML001W	YML001W	YPT7
YML001W	YPT7	YPT7
YML002W	VRL1	VRL1
YML002W	YML002W	VRL1
YML003W	YML003W	NA
YML004C	GLO1	GLO1
YML004C	YML004C	GLO1
YML005W	TRM12	TRM12
YML005W	YML005W	TRM12
YML006C	GIS4	GIS4
YML006C	YML006C	GIS4
YML007W	YAP1	YAP1
YML007W	YML007W	YAP1
YML008C	ERG6	ERG6
YML008C	YML008C	ERG6
